"","near_the_big_cell","x_center_big_cell","y_center_big_cell","x_center_cell","y_center_cell","x_TRUE","y_TRUE","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA","densite_pop"
"2448",5,-4.53340422601452,18.5864494722797,-4.01060283595279,17.7976844176005,-4.02557536696071,17.8057318253541,2.84087494065364,8.749999931e-06,0,102.895232457036,28.5315795898438,"Sahelian_Acacia_savanna",1,0
"2449",5,-4.53340422601452,18.5864494722797,-3.64520504733903,17.7976844176005,-3.67523240615409,17.8057318253541,2.75124996900559,0,0,105.098086976563,28.7559448242188,"Sahelian_Acacia_savanna",1,0.102561712265015
"2450",6,-1.73571356303481,18.5864494722797,-2.00091499857711,17.7976844176005,-1.97067915453731,17.8057318253541,2.56000000238419,0,0,124.434415700709,29.7950073242188,"Sahelian_Acacia_savanna",1,0.079505197703838
"2451",8,3.85966776292462,18.5864494722797,3.66275072493617,17.7976844176005,3.69769028825682,17.8057318253541,2.4346666932106,0,0,112.972652612838,28.5301452636719,"Sahelian_Acacia_savanna",1,0
"2452",3,-10.1287855519739,18.5864494722797,-10.9531608196142,17.7976844176005,-10.9223909607883,17.8034860371438,2.60125002264977,0,0,60.2513967938122,29.6563049316406,"Sahelian_Acacia_savanna",1,0
"2453",5,-4.53340422601452,18.5864494722797,-4.55869951887343,17.7976844176005,-4.57130190206331,17.8034860371438,2.88599998950958,0.000114399997983,0,90.9936619069884,28.5911804199219,"Sahelian_Acacia_savanna",1,0
"2454",8,3.85966776292462,18.5864494722797,3.11465404201553,17.7976844176005,3.14298060031302,17.8034860371438,2.36666663487752,0,0,101.724372749867,28.5283447265625,"Sahelian_Acacia_savanna",1,0.079505197703838
"2455",8,3.85966776292462,18.5864494722797,4.75894409077745,17.7976844176005,4.75545653530755,17.8034860371438,2.60555553436279,0,0,139.445721205746,28.6582885742188,"Sahelian_Acacia_savanna",1,0.362720638513565
"2456",9,6.65735842590433,18.5864494722797,6.22053524523249,17.7976844176005,6.25339727157684,17.8034860371438,2.39952382587251,0,0,91.8924031348173,28.6027160644531,"Sahelian_Acacia_savanna",1,0.29017648100853
"2457",9,6.65735842590433,18.5864494722797,6.76863192815313,17.7976844176005,6.78564907741766,17.8034860371438,2.57999992370606,0,0,44.8791344545013,28.585595703125,"Sahelian_Acacia_savanna",1,0.478791236877441
