"","x","y","dupe_count","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA"
"482",-13.4489026973744,12.9166508915336,2,4.81750005483627,0.0129374996758997,0.736842095851898,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"483",-13.4466569091641,12.9144051033233,2,4.39999997615814,0.0103240003809333,0.789473712444305,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"484",-13.4466569091641,12.9144051033233,2,4.39999997615814,0.0103240003809333,0.789473712444305,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"485",-13.4444111209538,12.9144051033233,2,3.32999992370605,0.0021480000577867,0.736842095851898,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"486",-13.4444111209538,12.9144051033233,2,3.32999992370605,0.0021480000577867,0.736842095851898,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"487",-13.4421653327435,12.9144051033233,2,6.57124996185303,0.0352177497697994,0.684210538864136,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"488",-13.4421653327435,12.9144051033233,2,6.57124996185303,0.0352177497697994,0.684210538864136,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"489",-13.430936391692,12.912159315113,2,9.84433301289876,0.133907901061078,0.526315808296204,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"490",-13.430936391692,12.912159315113,2,9.84433301289876,0.133907901061078,0.526315808296204,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"491",-13.4219532388508,12.912159315113,2,12.0092856543405,0.254351571202278,0.631578922271729,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"492",-13.4219532388508,12.912159315113,2,12.0092856543405,0.254351571202278,0.631578922271729,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"493",-13.4197074506405,12.912159315113,2,11.3141667048136,0.258705080797275,0.684210538864136,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"494",-13.4197074506405,12.912159315113,2,11.3141667048136,0.258705080797275,0.684210538864136,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"495",-13.4174616624302,12.912159315113,2,7.51166677474976,0.0842288322746754,0.684210538864136,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"496",-13.4174616624302,12.912159315113,2,7.51166677474976,0.0842288322746754,0.684210538864136,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"497",-13.4152158742199,12.9099135269027,2,11.0649999380112,0.156351311830804,0.736842095851898,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"498",-13.4152158742199,12.9099135269027,2,11.0649999380112,0.156351311830804,0.736842095851898,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"499",-13.4039869331684,12.9099135269027,2,11.7983333667119,0.157770748405407,0.578947365283966,759.313340031136,29.0219360351563,"Guinean_forest-savanna",FALSE
"500",-13.4039869331684,12.9099135269027,2,11.7983333667119,0.157770748405407,0.578947365283966,759.313340031136,29.0219360351563,"West_Sudanian",FALSE
"501",-13.3927579921169,12.9076677386924,2,12.5799999237061,0.138394996523857,0.684210538864136,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"502",-13.3927579921169,12.9076677386924,2,12.5799999237061,0.138394996523857,0.684210538864136,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"503",-13.3747916864345,12.9054219504821,2,7.62499992052714,0.0717471670359373,0.473684221506119,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"504",-13.3747916864345,12.9054219504821,2,7.62499992052714,0.0717471670359373,0.473684221506119,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"505",-13.363562745383,12.9031761622718,2,7.33833328882853,0.0510071671257416,0.473684221506119,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"506",-13.363562745383,12.9031761622718,2,7.33833328882853,0.0510071671257416,0.473684221506119,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"507",-13.3590711689624,12.9031761622718,2,9.93361113468806,0.174543097873943,0.526315808296204,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"508",-13.3590711689624,12.9031761622718,2,9.93361113468806,0.174543097873943,0.526315808296204,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"509",-13.3568253807521,12.9009303740615,2,9.72833321889242,0.173446835329135,0.526315808296204,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"510",-13.3568253807521,12.9009303740615,2,9.72833321889242,0.173446835329135,0.526315808296204,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"511",-13.3568253807521,12.9031761622718,2,9.31694444682863,0.195599985257205,0.526315808296204,801.123145103556,29.0219360351563,"Guinean_forest-savanna",FALSE
"512",-13.3568253807521,12.9031761622718,2,9.31694444682863,0.195599985257205,0.526315808296204,801.123145103556,29.0219360351563,"West_Sudanian",FALSE
"513",-13.3455964397006,12.9009303740615,2,12.3358331680298,0.212031964461009,0.578947365283966,796.57478165553,29.0219360351563,"Guinean_forest-savanna",FALSE
"514",-13.3455964397006,12.9009303740615,2,12.3358331680298,0.212031964461009,0.578947365283966,796.57478165553,29.0219360351563,"West_Sudanian",FALSE
"515",-13.302926463705,12.8941930094306,2,12.0925002098083,0.258395999670029,0.789473712444305,848.33839554963,29.0219360351563,"Guinean_forest-savanna",FALSE
"516",-13.302926463705,12.8941930094306,2,12.0925002098083,0.258395999670029,0.789473712444305,848.33839554963,29.0219360351563,"West_Sudanian",FALSE
"517",-13.3006806754947,12.8941930094306,2,11.6370000839233,0.232237000763416,0.789473712444305,848.33839554963,29.0219360351563,"Guinean_forest-savanna",FALSE
"518",-13.3006806754947,12.8941930094306,2,11.6370000839233,0.232237000763416,0.789473712444305,848.33839554963,29.0219360351563,"West_Sudanian",FALSE
"519",-13.2984348872844,12.8941930094306,2,9.18333343664805,0.141537003451958,0.789473712444305,851.609635097819,29.0219360351563,"Guinean_forest-savanna",FALSE
